resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_watts,kilojoules,device_watts
2,Evening Ride,14576.0,2225,2235,247.0,Ride,Ride,9420506116,2023-07-09T18:20:12Z,2023-07-09T20:20:12Z,(GMT+01:00) Europe/Berlin,7200.0,,,,10,1,0,1,0,False,False,False,False,everyone,False,,"[48.71763397939503, 9.465115377679467]","[48.717659041285515, 9.465040359646082]",6.551,20.41,False,,,False,False,461.7,267.7,10104098706.0,10104098706,299e120e-26a1-48c6-aec0-188e7e201fb8-activity.fit,False,4,0,False,43791935,1,a9420506116,cijhH}uwx@KTSB?F@d@FXVx@Rb@DBBPEtAKXqCWgDN}CGsAJuEA_AIOGa@Bo@ImA[s@c@S[_BmB{A_Ag@Oq@IW?uAxAc@Jy@OcACq@SyCk@u@@aAPq@@_AMa@SmCkBq@Sa@A_ALe@Ru@f@w@n@iAd@_DTe@?iHmBuAQuAJcBf@WNW?i@MSO}@eAg@gA[KIBQNKVMt@Md@a@b@y@TkBPq@PyAn@YFs@EaBi@UWa@SuAIsBTcBr@a@H{@?a@Ve@B_@LwB?OI_@AkAYa@Wa@E}Cw@mAMc@Og@Ge@J{Al@e@l@Yj@}@tAc@x@UVYNqAHaBQg@Qw@LsAd@iACmEgAqFmBsBWyCMsAUcAYiAk@qCgAuEeCi@a@_FuFsCiBuAeAkG{G[WOAWZCHAn@[z@KFY?QMaAsAMIg@@o@h@e@BMOYu@KSa@IcA?YQ_@a@UGMHITBRVd@Hp@^lAHb@D~@VlAN~A?NL^Jn@`AzCBNA|@Iv@[l@q@dAGVAb@VxAEl@@LGj@FXd@nAnA~@ZJTA|@a@NC`@J~@d@`AVfANPHLTFXAHd@`Dh@~C^tCRbCBfAGvAUx@QpAWdA?x@BVh@fCDb@t@zB`A|D@h@CF?R@d@Hd@?\[rE]bB@xAG~@TbBPj@r@xAb@f@bArBtC|EXtAp@nAdA`Ct@lBb@~@bAdBb@j@n@j@z@XdFr@`Cj@V?JKLBf@p@p@h@rArAnBvBTZ|CvCn@t@RP~Ap@vA\nCb@t@j@f@HxBt@b@f@JDJEFKBOKeA@u@XuA\sAd@qAvDkInA_C~@yAvEiG|@wAbCgF`@k@d@a@ZG\@bCn@z@DpIa@fBCvCAz@N|AObEHhCAdAUxG{Bl@i@|@wAv@{@|@i@r@UfAUnBS~DAf@EtF{Ad@SbAs@bA{@n@u@Xm@v@eCf@oAvBkDrAcBhFyElGuFbAk@dAY`AIdGMtC?lK`@x@Rr@n@R^Nf@f@bCzAjIPXj@b@p@CVOrCwBfCeBx@c@jD_Bt@m@T[h@aA`@kA^{BJqAMqDBWHQLKlCi@jAKDYKgCB}@I]SKiA\k@Hc@iBGq@GuAD]NODO?sAGy@Ss@Sc@sBmDMYIy@Cy@EOa@IcAJe@PgAt@,2,10.0,,156.8,348.9,False
2,Evening Swim,2850.0,4731,4832,0.0,Swim,Swim,9215561626,2023-06-06T17:27:10Z,2023-06-06T19:27:10Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.602,3.848,True,134.1,175.0,False,True,,,9886862757.0,9886862757,garmin_ping_278159310952,False,0,0,False,43791935,1,a9215561626,,2,,,,,
2,Evening Swim,4300.0,3873,3943,0.0,Swim,Swim,9208907361,2023-06-05T17:18:10Z,2023-06-05T19:18:10Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.11,4.546,True,145.4,180.0,False,True,,,9879886809.0,9879886809,garmin_ping_277983218956,False,0,0,False,43791935,1,a9208907361,,2,,,,,
2,Lunch Ride,52741.8,8547,11291,648.0,Ride,Ride,9193953603,2023-06-03T09:22:02Z,2023-06-03T11:22:02Z,(GMT+01:00) Europe/Berlin,7200.0,,,,10,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71843663044274, 9.466857388615608]","[48.71770774014294, 9.465144965797663]",6.171,15.52,True,135.2,180.0,False,True,623.6,325.2,9864015925.0,9864015925,garmin_ping_277592761707,False,3,0,False,43791935,1,a9193953603,}yihHkuwx@lDZjFoA\J^pBjJ}FpIU\}a@`ELrBiRKqFwBqKnBWhDZvAsEnDcBnBXf@iDKcJ`BqLxSaGvL_@dFtA\`CfApBTOX_CrAwC\_MqA_PsBkIBmLj@cGdB_IVyN_@{Bt@wMqAsFG}O{@kLNaF_BcD?kTdEfAPy@KeFxAkQ[_KnAuIbAiAvOeAnBeEdCiA~@{M\mUxF{BlT_QfFpCrXa_@?qA_HqMvHcMfIgKxE_DbAoK@iFrCsHjAAbGhFrAe@|@sEUg^tGyC~VoEiAi]DgVdCkS|AQbAeQrEcZnA_Es@iEFgIxGcXfA_CrA}Y`AmCxFoF|A_DRwH}@uNnEaBrKgMYkGqBqHjA{FA_A_EyOoBcC}DiP{@}N|HxEpKfItAFfEmDfFlEpFiA|H@xEtAtHPbJ`FdJmAjF|@N`NhAdJjE|PvAbCxCnB`SWxBg@nBeCjCExBnM{@nKzSvF|T`QnJdOhGbStFmJfG~AdDkDb@Fc@HW~BBhFf@vF}ChBeEjGmBbIEnDg@vBOtQyAzEFp@|IlClCtDzCxArDrDjBbDNzEtAdGhHlMfJxUzDrFn@bOo@ZqA}@Sf@fAhHdErGvB`AjO{N|AzApJrA`@aBKoFj@k@rAhDvBzKv@bJjBdFH`G~CbHb@YfE_Q`AMpBdBj@rLtJvCWvEpAbX|AOxBtB`AvHjGc@jEpCvHtB|A`Ct@hEdApPB~ObClXuAnMEvEoBnG_SdLiMdCqIpEuW}JcGEiChCoBpECtEe@fAMf_@hAvSi@lBaGtEsGq@y@|FsBlAgCqGeCeAgC\wCwIiCjFxBiGiHeTeF~AqKcH}AbDcD|VsBzJEfM{FnOhCqGY}B}@IoDnN}B`D_CfGyA~Fc@fGyEbI}A|FcEfFcDlHaCtAiBnDsGzSoD`RmFxL{@~DkBfLtBrCmF|Xm@~@}Ef^b@xItD~PfLvYfAdAc@o@k@p@}G|S}CvOiDfK}BbNkYqDg@h@@pM_NPq@nBYdGmCoAJcLuDeIwAkJfBqIuAeAuGoKy@qCLgAiJoGA|KmF~@kD`DEk@~DkFsCyDyEyCkKoUiGuJkGgS}HiK_AaDU_Gq@yCuFgGeMcBqD{BaKc@sCv@qBbDkFn@uCpG{@pMsEeBmBpPu@PmApHn@zHaLm@yPrEyD`FoDz@uF`@eDo@iEvByGeCaPyA_Bd@gApCuBzAw@gAyBb@{A_BaI`HcCXcC_BmLvV_ANqBzBwF_@{BbHXpD_@dCoSzNe@lGmGsCoEoIoBiGSyJ|AgJf@kIyA{V\qHk@aBwLOa@`HgNMaK`Gq@yAcEvA,2,,,178.7,1527.5,False
2,Evening Swim,3050.0,4892,4920,0.0,Swim,Swim,9189849487,2023-06-02T17:18:48Z,2023-06-02T19:18:48Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.623,5.556,True,138.3,199.0,False,True,,,9859653397.0,9859653397,garmin_ping_277472712708,False,0,0,False,43791935,1,a9189849487,,2,,,,,
2,Evening Ride,15973.9,2501,2544,313.7,Ride,Ride,9164966872,2023-05-29T17:41:26Z,2023-05-29T19:41:26Z,(GMT+01:00) Europe/Berlin,7200.0,,,,7,0,0,1,0,False,False,False,False,everyone,False,,"[48.71763842180371, 9.465153347700834]","[48.717810083180666, 9.465193497017026]",6.387,16.7,False,,,False,False,461.7,289.9,9833421926.0,9833421926,d9966c55-30d4-4730-9f14-1496a486dfb4-activity.fit,False,2,0,False,43791935,1,a9164966872,gijhHevwx@_@^{ASY]m@Qa@eAq@\yBZsCGoAo@aBaBoAc@s@i@k@Ku@PeGy@WB[b@?KKFo@}@oAo@i@PWhB?f@k@dBEn@Ln@RVnBBTNw@xAq@b@qABcD]{Aw@gAQoCXuBc@_CaAoAKyAh@oAdA]UuALaAx@e@K[X]@c@m@MGaBIkBw@sBc@aACkAPgA\{@KUNo@i@_@QBEa@q@WI[Zk@zAk@j@iDC{@`@sAYcAj@qCiAsAIwBTmC`BqEZaCWeDoAiAGaBm@_AKsCp@m@XqBrC[r@cAx@eAEg@PeC_@cC^eBa@kBGqDeBmA[kGWiCe@yIcE_CoA{DwEgJaHkAiBqCyCo@?MVGrAk@f@eAo@a@m@a@MgANk@b@_@SSeAYQo@@W_@mAOSd@L`A`@rAb@l@PlCj@rAG~BbApCNl@DvAGZqA`AI\?h@Rx@MlDLn@j@HdAtAbBUvBZfCr@^RP^JdBt@tEPlCh@nECbC]fAk@xDGr@HdAXb@Nn@tAnBt@fDJpADtA]jEk@`DEvANxAZ`AHrA^n@n@f@Zr@`EjGNd@Bz@vAhCv@xBdD|Ft@x@|Bl@|E^fBf@dBpA`BhBZLn@z@jBbBJZl@ZdBpBjAx@|LxBXETFf@i@v@uDfAkCvAsBx@_CXWtAmCjAyAxAwCpAyA\IPWv@yBnC}Eh@a@zBOrDv@t@O~A@nAYNWBqCM{@?}D~@i@dABbCeBbD_Ax@m@h@y@|CcB|Ce@b@i@TyARg@`BmAvA_Cn@kF\wDG_@s@iAyAa@u@XmBLcDr@cCcA}AqBi@iCQyC]wC}@k@wAeAqBp@uAvAk@pAeA^YGS]IcAdA}Cx@yAxAo@hDd@nAs@l@KnAJxAx@rApCTvAp@h@l@BXk@rAs@t@gANqBd@oAzCkA~BXh@^p@Ox@w@VaCfAeB~BcCpEwBtAa@fBENJ\pCEh@V_@C_BHg@T_@XI`CAfAS~Ct@rBVb@`@fAYjAwADe@EOs@a@sA@a@iAw@KMg@MMa@DDD{AgACM`@cBfBsAJcCRk@G?NiARWt@F?x@Vn@RJFpBQnADVj@^vACdAKx@h@bBA`A^pAKIPtA^LKZLd@h@hA\|@|@~BhAtAAnAu@GLd@i@\Gh@N^^p@`BX\lAZj@S,2,10.0,,175.9,439.9,False
2,Lunch Ride,29337.8,4700,4809,431.0,Ride,Ride,9148982781,2023-05-27T09:17:31Z,2023-05-27T11:17:31Z,(GMT+01:00) Europe/Berlin,7200.0,,,,7,1,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71729283593595, 9.46520053781569]","[48.71765686199069, 9.465155359357595]",6.242,18.268,True,132.9,176.0,False,True,468.6,261.2,9816343280.0,9816343280,garmin_ping_276383952501,False,5,0,False,43791935,1,a9148982781,_pihHkuwx@vA]h@DNT?dAJDnEiDzBgAtDi@h@qQROxBHJSToNXElCt@XOx@iI?cAd@{CRgDUyDkB_JLw@GmALeKi@iFwEkR_DySkAaD}EqHy@oBm@yB_@{C_@gIC_GLeJPkB\wOHMt@h@nBEAtG|BKVVO{ElAQNPAbDt@xVVz@`Al@HrCIdBZ~E`FIVuC^m@hC|@~@DvH_E~BeDxEcGt@uChDcQAuFRmDUkIf@sDCoCnAi@Hm@?}HvAoA`B}JxAqDPqCOmHQc@mByB_@{EGeHg@cBi@qFsFcPq@wCe@qDiAwCvCw@hEv@zCMhHwBdFkCbAu@n@uAm@kCHaAbEaDdAaB`@uAl@u@@mAp@_EDwAImEQoBfAcN\wAF{AGkAa@yBHeJWsDTa@hC|Ad@_BdBiMn@cLtBuPXiESyE_@{D^gFgBeJ_A}@qCcKoJwj@Js@nFeBxDmEAQz@tB`@a@LJdAvC[jATrBJrNRPtAYTw@KaRe@eHSw@aAsAwABwS}Io@g@Ke@KkFBoD[oCiAgEFuEI[}DyC_FcGsKqHQSB{@yDmF_@mFCcE\qBpA{CESk@[QHyAbD[LaFuIuC{I_@k@]@_@r@QHk@SeJY[o@BgAjA{Db@g@ZCXTDj@iAzQ}@~Fg@lAiDzBaAnAcGdNkCrKeAtGuC|KGbADjCmF|NuChKoBtIcEfVa@Vi@I{@wA}IgEUB{AjBwBzCi@pAk@zEeBhIo@bFgBnGGnDc@d@c@_@c@gFyA{Hk@q@mASs@^a@l@YnACjAx@|M[vG@nCU`@c@Km@sDWc@mAKa@l@FzAj@nABj@}AnOoChO[`Hc@tBcDpE_D~Gm@hBmBzAkLjLcD|BiCrCyBdFgA~AuB~Fm@vBD\jGh@rF|AdDmA|K`@bAf@fBfBxFrHlAfAjN|Ct@`@l@r@pBdG?bD[`HJrBtAhD|An@xAnBh@\hG`B~BpA|Fb@`NeI\m@VmA\g@dA_@l@z@PzCn@|Ab@zBJpUPjCtArIFdHs@rH{AxCo@hDqAxLHb@r@p@Lj@?hJNfDxBzJpAlERhLh@nBHnACv@m@bCEn@jAzDVbGAzJPbAz@|KdBtIlIf[nIx\VhDr@lEL`C^lBDjBEVK@ScAo@oAoAS_BJu@x@i@hE_@tAkEdCJrBm@zBHfCg@jC@nAMv@{AbEMJQYeAbCm@`LG|BJnBOvAgAxDcCVkAh@,2,,,195.3,917.7,False
2,Evening Swim,2975.0,5126,5134,0.0,Swim,Swim,9145838734,2023-05-26T18:04:38Z,2023-05-26T20:04:38Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.58,2.778,True,136.4,171.0,False,True,,,9812977757.0,9812977757,garmin_ping_276286104138,False,0,0,False,43791935,1,a9145838734,,2,,,,,
2,Afternoon Ride,14547.8,2118,2231,103.0,Ride,Ride,9138181899,2023-05-25T13:42:16Z,2023-05-25T15:42:16Z,(GMT+01:00) Europe/Berlin,7200.0,,,,5,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.73814441263676, 9.312378913164139]","[48.71762450784445, 9.465149072930217]",6.869,10.284,True,146.0,178.0,False,True,304.4,238.2,9804587074.0,9804587074,garmin_ping_276084042640,False,3,0,False,43791935,1,a9138181899,{jnhHyxyw@OLINC?k@aBSeABYP[Pm@R_A^qABQb@cBNeABkAL{@RwB`@kATqAbAiDjAmFXeAx@iChBoKTgA\kA^eAz@{A|@mB|@aBTe@\a@zAyCZc@f@aAJ]fCkEfA}BZc@h@qAfBqCp@{@Pc@lAgBbB}BxA_CpCiDxAcCd@m@t@oAJ_@Dq@Ca@aBqGSeACe@FgALs@hAmD^wApAqGFKZ]N[fAyElC}JVq@DQPcLTiFRwCAo@@g@FWN]Jg@f@qGBo@AUSw@E_A@sAP}ENqGCqDHkDNgD^gE`@oN@kANu@RyB@aCBqAJkAA]Ia@I{AH_CKkBOeAScCMwEDkA^{Fh@uE^qTF_BLMdAXTGH]@SJiD^gDL_A~@wDl@eBpAqCnByC`AqAHSX{@NcAl@sCXcB^qFHcAN_Al@iCjAmETw@Va@BMFw@tAgHn@wCb@kCFq@R}GRsC`@kDdAeGL_APuC?iDE{Ay@oJQgEAcBCuEDqB?uBIaEAcCDkBXiFBiA@eGHsBNyBd@cDd@gChAqHh@kBxA{DzC}I\s@VYPMlB_Ap@Sr@]L@LRBLp@hFBj@HTP?Z_@XOZK\BP^b@dDHPJLL@LGhEmENIb@DRIn@g@bAs@~@s@bEeDnAwAxAmBtEmH^w@Z}@|CyKd@oB`@kCTy@Bg@CQMa@?e@\eBf@uBDe@L_@bA}A~@eB^aAnAgGX{@T_APcAHq@XcEb@sCf@mB|@oCf@sB@u@VgAFw@p@_E`@}FDiEB}@EgCe@aG]uC[{AYiAc@yBYkDQoFOc@QUaAo@UUUq@Go@CwABcCLkCIyB@_AHa@FKJ?f@LPWDcAIyBO_A@{AScAs@sC{@cCa@gAcAiBg@aC{AoCq@wAoAaD{AkESe@MG]RQGu@m@_Ak@yB_AiBiBwDkE?_@f@uFViD@aBGgCEe@K]m@_@gBu@}@UEIAk@BkDCMOQQASDk@Nm@VG@OSYiAI_AAa@FmARMBG@eAE_Ag@cBmAsB{@cBAIB@?IEc@A}@AIEEMEk@Bc@H_@LoAx@,2,,,206.3,436.9,False
2,Evening Workout,0.0,4037,4037,0.0,Workout,Workout,9133970630,2023-05-24T18:18:00Z,2023-05-24T20:18:00Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,99.4,123.0,False,True,267.8,267.8,9799169486.0,9799169486,garmin_ping_275958990063,False,0,0,False,43791935,1,a9133970630,,2,,,,,
2,Evening Run,3166.6,1080,1080,48.0,Run,Run,9133408460,2023-05-24T17:41:28Z,2023-05-24T19:41:28Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71102141216397, 9.457216691225767]","[48.71141946874559, 9.458307009190321]",2.932,4.046,True,149.5,161.0,False,True,284.8,272.4,9798494276.0,9798494276,garmin_ping_275948291646,False,0,0,False,43791935,1,a9133408460,s~hhHecvx@KbAQdACz@DxBBJDDz@o@r@aAH_@NaCNsBFkB@cCCYGKa@Ym@j@CLEjCe@rBMpBQdACf@@jBHp@dA}@n@y@DK^gGF}B@yBEMMSKMKCSH]h@MzBSdA[jDQz@En@?nABpABDD?v@s@PY`@e@HMFe@J{BNuA@cAFs@ByAAs@Qa@[OWPYd@QbC[zASxCSz@?l@HrCHBx@w@n@}@Le@\mELmE@_AAMO_@WMWJ]d@O|@Cp@[|BQnCWdA@pCFj@JAZSj@i@b@s@,2,,78.0,,,
2,Evening Swim,4150.0,5429,5538,0.0,Swim,Swim,9127729553,2023-05-23T18:04:24Z,2023-05-23T20:04:24Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.764,2.084,True,147.7,195.0,False,True,,,9791805874.0,9791805874,garmin_ping_275793054108,False,0,0,False,43791935,1,a9127729553,,2,,,,,
2,Morning Run,8223.9,2357,2357,36.0,Run,Run,9110659959,2023-05-21T07:43:51Z,2023-05-21T09:43:51Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,3,0,29,0,False,False,False,False,everyone,False,g10533793,"[48.81544089876115, 9.227658156305552]","[48.815808445215225, 9.227486411109567]",3.489,4.832,True,178.2,193.0,False,True,248.0,215.8,9773240486.0,9773240486,garmin_ping_275358964604,False,0,0,False,43791935,1,a9110659959,er}hHgsiw@w@CUDa@Je@Re@F_Cj@gA\}@Pg@Fq@DuATWLYF_@Rc@Hm@V_@Ry@\w@h@yAtA}AdBmAfB[n@OPoBhDaC`Fq@dB_@x@{A`Eo@zAWx@i@~BSn@c@`CWbAk@fBEX[~@_@t@Yv@qApCMN}AhDQZg@pAi@n@y@\k@U{Ai@oAYcAa@qAs@_C{@{@q@mA{A]o@EWWm@OQWFGNSr@OX_@d@[j@I@E?a@[aDoDk@y@c@kAa@o@_@s@gBeEIOaAcCc@w@GQWoASYo@aBc@_AYc@w@oBYe@q@k@]Q}@Bg@CU@g@Gw@BWAe@IMEg@i@_@w@a@_BQ{@KOGAe@b@GLaAlDEx@?nB@v@\rDv@bEd@xCd@lBfAzDd@lA|@pBL^b@vBb@`DP|@f@nD^zBtApGd@nCl@|BfBdFf@lAx@tArChELPxAvAh@d@nDjBvAf@jBj@b@RHHd@Nx@H`@?rASh@?hAQ`AGxAS~BGzBMrAU\O~@[D@\KjAu@tAmBPe@^g@Zm@dCuD`@a@PGh@eAJ[Da@?oBKaAUkAAm@Dy@L}@HkGBc@JqAJu@FgA^yDLmBX}Bb@cCJcAj@sDr@sCX}A@gAOoBa@wBCYB[Pq@Xk@nAmBp@{Ah@y@\e@vBkDrBmCbA}@z@k@rAg@v@Mp@@h@Hf@NdAv@Zd@f@`Af@t@,2,,82.0,,,
2,Evening Swim,3075.0,5290,5309,0.0,Swim,Swim,9102094650,2023-05-19T18:00:49Z,2023-05-19T20:00:49Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.581,1.786,True,135.7,181.0,False,True,,,9764160086.0,9764160086,garmin_ping_275059666613,False,0,0,False,43791935,1,a9102094650,,2,,,,,
2,Afternoon Ride,15615.3,2773,2773,272.0,Ride,Ride,9094623068,2023-05-18T14:01:43Z,2023-05-18T16:01:43Z,(GMT+01:00) Europe/Berlin,7200.0,,,,5,1,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71740473434329, 9.465155359357595]","[48.71762802824378, 9.465185534209013]",5.631,15.55,True,133.4,175.0,False,True,364.0,267.6,9756264676.0,9756264676,garmin_ping_274860338743,False,0,0,False,43791935,1,a9094623068,aqihHwtwx@TOvCi@TcAh@yAJo@D}@Au@K{@HeEb@}HXiAd@kAHMd@GLSjAsCF[AwBb@iC?c@Mm@?c@p@_BB[SwAB]bB[rBcBZaAf@mE\u@VMhCGp@l@j@jBP?FWScCc@qC@QNSF@Rn@F@p@w@VIdCf@VETQRa@ZuBRg@dASlBmAnBXJ[RgCO}ENkF~@yHrAgFZmBTiBN_CJg@LK|Ag@d@Wl@m@bAeBx@sBtCgBn@Ix@^jCzCtDlCp@`APJh@|ARJVSFM\mCEqABuAEs@HuADoEHOV_BTo@JqAp@}A^?j@p@h@fAVbA^~BpA|N?`DYlGKv@oAlCg@jC?\b@~@PD`Bi@Jc@CcAHi@\SfEIfLmA|Eu@r@Af@OdAw@`@o@l@yA\SfDKtANrA?nCgAd@IVNrAbBxCnCdCt@~@h@p@r@d@`AlDxE|@n@N\Of@k@v@cAx@Yl@_An@U|@CxBN`AVb@XPf@DzAQdA?HHCLu@|@w@zAmAb@Yf@eA~EAlDc@xBFVt@l@P@NSpAyFp@iBXEz@H\HRRCzA`@pDt@hBH\BlAKbGKReAl@}@jA}C|FqBlCe@~@k@zA}AhGiFhTe@|BKJyA_@MLI`EObCm@hE]jDM^sFhEeDbBq@mAiCuB{AiCYUWAcBZOSiAyFYs@YQ[CgBP]M_AoAc@Cq@tAkCjH{B`D]tAg@r@a@dAYTu@JeA`Bg@Za@DqAQ{Ai@a@B[\k@lA]dAa@nBC`@Bf@VbB@f@WzA[n@oBxAiAf@qAzAmAf@c@`@}@lA{@j@eBh@[RMv@KtC@d@LTdCOvCaAFD@v@Jb@FnAJjIHzA^nD`AdHRnCCtCQ`B]|@k@h@{GpAwBf@]ISRo@@eBOKNUfAMH_@IoAZeGjBq@Hg@ViKlCoAd@e@GyAnAoFp@WAWQKg@|@sAPg@B]BiC]{C@i@\g@Xy@j@qGlAwAf@sATkCBaBRyB?{@LiAv@{D@k@]_DWeAqCgDaAg@yDT]KGSBs@~AeHZe@j@a@LUI_BA_DK]a@SEKAm@W_@B}@^{BDu@KmEDw@Ro@I{DQg@SCeB^QUa@{CCy@@YRUD[@y@Em@UcAWo@cBqCc@cAEmBKIo@?cBd@s@b@,2,,,174.3,483.3,False
2,Evening Swim,2800.0,5220,5280,0.0,Swim,Swim,9083856970,2023-05-16T18:01:55Z,2023-05-16T20:01:55Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.536,2.084,True,134.9,193.0,False,True,,,9744904776.0,9744904776,garmin_ping_274562066849,False,0,0,False,43791935,1,a9083856970,,2,,,,,
2,Evening Workout,0.0,4470,4470,0.0,Workout,Workout,9077561221,2023-05-15T18:05:40Z,2023-05-15T20:05:40Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,101.9,130.0,False,True,254.2,241.6,9738257796.0,9738257796,garmin_ping_274390922977,False,0,0,False,43791935,1,a9077561221,,2,,,,,
2,Evening Run,4884.4,1389,1389,67.0,Run,Run,9077106037,2023-05-15T17:35:46Z,2023-05-15T19:35:46Z,(GMT+01:00) Europe/Berlin,7200.0,,,,2,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71149800717831, 9.457643581554294]","[48.71158316731453, 9.457911802455783]",3.516,5.632,True,167.9,188.0,False,True,324.0,258.8,9737779908.0,9737779908,garmin_ping_274380929829,False,0,0,False,43791935,1,a9077106037,c`ihHc~ux@?`@EZM\EBSf@UXSLAHGBe@OSUEMKaAEeAAKEC@XE^g@tBWh@c@n@[n@OZOf@a@n@CB_@HOHYT[\GJEJURc@LaAx@e@r@[`@CF_A`A_@NI?OLQRODMT?ZKRMHKd@QNILi@Tq@b@s@x@m@\Y\[f@Qt@MXSXITSNIPIDWRc@?YTKl@Af@a@v@]tA[l@wAfBQ`@Sl@IJKZg@hAw@~@Yn@]V[v@s@hAMd@UfAKdAa@f@Ud@Qh@e@b@_@JQTGZkAfBEB]fAOPOHUl@G@SHE\SHMP_@LMN]LKJKd@QVcAhACHEj@S~@Sd@K`@Ul@QjA?TEb@ENGHm@\Ad@@\EPTnALZ@`@CFANJt@FjAC`@Ff@FFH?`@o@VOFURKBCJYBUDCL[B[ZeAJk@Bi@Fk@Dc@?s@HaAj@}ARwALoA^_AXmFAcAD_@FORWx@i@VSp@CZEVUPY\K^WZg@`@MZs@Hc@LgAd@_BFEb@Mh@a@Lq@Vc@f@}APy@HcATcA\{@Ti@TON]\k@RUb@[Zi@No@Xk@Jk@Tk@v@iAf@y@T}@Zs@b@aA`@q@r@w@n@g@`@Sd@S\EPGjA{@b@a@\k@b@c@Zm@lAcBv@w@NU`@[b@k@v@u@Xi@r@gAl@eAZ}@HWFc@J_BDWBlAH|@LLd@HREz@mAVeB,2,,81.4,,,
2,Evening Swim,2200.0,4342,5467,0.0,Swim,Swim,9071795645,2023-05-14T16:03:12Z,2023-05-14T18:03:12Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.507,20.0,True,126.1,183.0,False,True,,,9732138953.0,9732138953,garmin_ping_274208279617,False,0,0,False,43791935,1,a9071795645,,2,,,,,
2,Evening Swim,3625.0,5410,5419,0.0,Swim,Swim,9059415270,2023-05-12T18:01:48Z,2023-05-12T20:01:48Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.67,1.786,True,137.1,181.0,False,True,,,9718936658.0,9718936658,garmin_ping_273890539098,False,0,0,False,43791935,1,a9059415270,,2,,,,,
2,Morning Swim,1500.0,3185,3200,0.0,Swim,Swim,9050455096,2023-05-11T07:33:05Z,2023-05-11T09:33:05Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.471,1.924,True,147.3,172.0,False,True,,,9709487346.0,9709487346,garmin_ping_273648196327,False,0,0,False,43791935,1,a9050455096,,2,,,,,
2,Evening Workout,0.0,4007,4007,0.0,Workout,Workout,9047922572,2023-05-10T18:16:57Z,2023-05-10T20:16:57Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,103.3,143.0,False,True,256.8,253.0,9706806090.0,9706806090,garmin_ping_273563310740,False,0,0,False,43791935,1,a9047922572,,2,,,,,
